-5.0,NaN
-4.95,NaN
-4.9,NaN
-4.85,NaN
-4.8,NaN
-4.75,NaN
-4.7,NaN
-4.65,NaN
-4.6,NaN
-4.55,NaN
-4.5,NaN
-4.45,NaN
-4.4,NaN
-4.35,NaN
-4.3,NaN
-4.25,NaN
-4.2,NaN
-4.15,NaN
-4.1,NaN
-4.05,NaN
-4.0,NaN
-3.95,NaN
-3.9,NaN
-3.8499999999999996,NaN
-3.8,NaN
-3.75,NaN
-3.7,NaN
-3.65,NaN
-3.5999999999999996,NaN
-3.55,NaN
-3.5,NaN
-3.45,NaN
-3.4,NaN
-3.3499999999999996,NaN
-3.3,NaN
-3.25,NaN
-3.2,NaN
-3.15,NaN
-3.0999999999999996,NaN
-3.05,NaN
-3.0,NaN
-2.9499999999999997,NaN
-2.9,NaN
-2.85,NaN
-2.8,NaN
-2.75,NaN
-2.6999999999999997,NaN
-2.65,NaN
-2.5999999999999996,NaN
-2.55,NaN
-2.5,NaN
-2.4499999999999997,NaN
-2.4,NaN
-2.3499999999999996,NaN
-2.3,NaN
-2.25,NaN
-2.1999999999999997,NaN
-2.15,NaN
-2.0999999999999996,NaN
-2.05,NaN
-2.0,NaN
-1.9499999999999997,NaN
-1.9,NaN
-1.8499999999999996,NaN
-1.7999999999999998,NaN
-1.75,NaN
-1.6999999999999997,NaN
-1.65,NaN
-1.5999999999999996,NaN
-1.5499999999999998,NaN
-1.5,NaN
-1.4499999999999997,NaN
-1.4,NaN
-1.3499999999999996,NaN
-1.2999999999999998,NaN
-1.25,NaN
-1.1999999999999997,NaN
-1.15,NaN
-1.0999999999999996,NaN
-1.0499999999999998,NaN
-1.0,NaN
-0.9500000000000002,NaN
-0.8999999999999995,NaN
-0.8499999999999996,NaN
-0.7999999999999998,NaN
-0.75,NaN
-0.7000000000000002,NaN
-0.6499999999999995,NaN
-0.5999999999999996,NaN
-0.5499999999999998,NaN
-0.5,NaN
-0.4500000000000002,NaN
-0.39999999999999947,NaN
-0.34999999999999964,NaN
-0.2999999999999998,NaN
-0.25,NaN
-0.1999999999999993,NaN
-0.14999999999999947,NaN
-0.09999999999999964,NaN
-0.04999999999999982,NaN
0.0,NaN
0.05000000000000071,-5.537350399694321
0.10000000000000053,1.0250209825504033
0.15000000000000036,2.4395729290393606
0.20000000000000018,2.738381767384368
0.25,2.684692380192703
0.3000000000000007,2.504511727235209
0.35000000000000053,2.2803421416163845
0.40000000000000036,2.0458146521971647
0.4500000000000002,1.8153035908920807
0.5,1.5948568074617224
0.5500000000000007,1.3867088656664643
0.6000000000000005,1.1912984193802438
0.6500000000000004,1.008222270683144
0.7000000000000002,0.8367035830023921
0.75,0.675826652875226
0.8000000000000007,0.5246546630658142
0.8500000000000005,0.3822873462135203
0.9000000000000004,0.24788711404877786
0.9500000000000002,0.12068866998768546
1.0,NaN
1.0500000000000007,-0.11480093632085064
1.1000000000000005,-0.22427148630114144
1.1500000000000004,-0.32891029401957306
1.2000000000000002,-0.42916332035971927
1.25,-0.5254295656839932
1.3000000000000007,-0.6180663316209738
1.3500000000000005,-0.7073939541457779
1.4000000000000004,-0.7937000458363306
1.4500000000000002,-0.8772432332560466
1.5,-0.9582564664836011
1.5500000000000007,-1.0369498951741811
1.6000000000000005,-1.1135134445048742
1.6500000000000004,-1.1881190343502597
1.7000000000000002,-1.2609225454933344
1.75,-1.332065561788772
1.8000000000000007,-1.4016768320796742
1.8500000000000005,-1.469873676990267
1.9000000000000004,-1.5367631274265026
1.9500000000000002,-1.602442975449488
2.0,-1.6670026963944833
2.0500000000000007,-1.7305243053450245
2.1000000000000005,-1.7930829502760792
2.1500000000000004,-1.854747733754491
2.2,-1.9155821837526052
2.25,-1.9756447914194553
2.3000000000000007,-2.0349895130016393
2.3500000000000005,-2.093666032833488
2.4000000000000004,-2.1517203330211725
2.45,-2.2091949039718273
2.5,-2.2661290710293063
2.5500000000000007,-2.3225592637748185
2.6000000000000005,-2.378519321209768
2.6500000000000004,-2.4340404878296873
2.7,-2.48915191930979
2.75,-2.543880674338332
2.8000000000000007,-2.598251922194747
2.8500000000000005,-2.6522890916202293
2.9000000000000004,-2.7060140880936476
2.95,-2.759447117645642
3.0,-2.812607215467443
3.0500000000000007,-2.865512090426681
3.0999999999999996,-2.9181782797196254
3.1500000000000004,-2.970621235031569
3.200000000000001,-3.0228555023308257
3.25,-3.0748944204773885
3.3000000000000007,-3.1267507115164808
3.3499999999999996,-3.178436213927231
3.4000000000000004,-3.2299620162602256
3.450000000000001,-3.281338508987214
3.5,-3.3325755512588384
3.5500000000000007,-3.383682070021799
3.5999999999999996,-3.434666728717833
3.6500000000000004,-3.485537569334321
3.700000000000001,-3.536302141055358
3.75,-3.5869675325181154
3.8000000000000007,-3.637540537773021
3.8499999999999996,-3.6880271714209307
3.9000000000000004,-3.738433421876617
3.950000000000001,-3.78876481459886
4.0,-3.8390265440122135
4.050000000000001,-3.8892234941528843
4.1,-3.9393604100439097
4.15,-3.9894413391661967
4.200000000000001,-4.039470470201546
4.25,-4.089451625886019
4.300000000000001,-4.139388402476753
4.35,-4.189284183293599
4.4,-4.239142318619155
4.450000000000001,-4.288965500994022
4.5,-4.338756687700324
4.550000000000001,-4.388518529540677
4.600000000000001,-4.438253520001456
4.65,-4.487964004324409
4.700000000000001,-4.537652188007381
4.75,-4.587320358681769
4.800000000000001,-4.636970075448108
4.850000000000001,-4.68660335245039
4.9,-4.736221911812654
4.950000000000001,-4.785827371209811
